Individual ID,Age,Gender,Party Registration,Q1,Q2,Q3,Q4,Q5,Q6,Q7
2471,65,F,R,1,4,3,4,2,2,2
2472,58,F,R,1,2,2,2,2,2,2
2473,61,F,D,1,1,1,1,1,1,1
2474,84,M,R,2,4,1,1,2,1,2
2475,55,F,I,3,2,5,2,2,3,2
2476,89,F,D,2,1,3,4,2,2,3
2477,65,F,R,1,1,3,1,1,2,2
2478,45,M,D,1,1,1,1,1,1,1
2479,60,M,R,2,2,2,2,2,3,3
2480,66,F,D,1,1,1,1,1,1,1
2481,67,F,D,4,1,2,2,1,3,3
2482,66,F,R,1,2,2,2,2,2,2
2483,90,F,R,1,2,2,2,2,2,3
2484,48,M,R,3,2,2,2,2,2,2
2485,84,M,R,2,2,2,2,2,4,3
2486,60,F,D,2,1,1,1,1,1,1
2487,72,F,I,4,2,3,4,2,2,3
2488,49,M,R,1,2,2,2,2,2,2
2489,55,F,D,2,1,2,2,1,2,1
2490,74,F,R,1,2,2,2,2,2,2
2491,57,F,I,1,2,2,2,2,1,3
2492,71,F,D,1,2,1,1,2,3,1
2493,92,F,R,1,4,3,1,2,2,2
2494,70,F,D,1,1,3,4,1,1,1
2495,61,F,I,1,1,1,1,1,2,3
2496,83,F,R,3,2,1,4,2,1,2
2497,72,F,R,1,2,2,2,2,2,2
2498,54,F,R,6,2,5,4,2,2,3
2499,50,F,R,1,2,2,2,2,2,2
2500,57,M,R,3,4,2,2,2,2,2
2501,40,F,I,1,2,3,2,2,2,3
2502,64,F,D,1,1,1,1,1,1,1
2503,69,M,D,1,1,3,1,1,1,3
2504,75,F,R,1,2,2,2,2,2,2
2505,55,M,I,2,1,1,1,1,1,1
2506,67,F,R,2,1,1,1,1,2,3
2507,68,F,I,1,1,1,1,1,3,3
2508,50,M,R,1,2,2,2,2,2,3
2509,62,F,I,2,2,2,2,2,1,3
2510,57,F,I,5,2,2,2,2,3,3
2511,68,M,R,3,2,5,1,2,2,3
2512,70,F,R,1,2,2,2,2,2,2
2513,68,F,R,1,2,2,2,2,3,3
2514,69,M,D,2,1,2,2,1,1,1
2515,69,F,R,1,1,1,1,1,2,3
2516,65,M,D,2,2,1,1,2,2,3
2517,88,M,R,1,2,3,2,2,2,2
2518,38,F,R,1,2,3,2,2,2,3
2519,61,M,D,1,1,1,1,1,1,1
2520,60,F,D,3,2,1,1,2,3,1
2521,76,M,R,1,2,2,1,2,2,2
2522,78,F,D,1,1,1,1,1,1,1
2523,51,M,R,1,2,2,2,2,2,2
2524,61,F,D,2,2,3,4,2,2,1
2525,94,F,R,1,2,2,2,2,1,2
2526,50,F,I,1,1,1,1,1,1,1
2527,76,F,R,6,4,5,4,3,3,2
2528,67,F,R,1,2,2,2,2,3,2
2529,55,F,R,1,2,3,2,2,2,2
2530,66,M,D,1,1,1,1,1,2,3
2531,57,F,R,1,2,2,2,2,2,2
2532,59,F,I,1,2,3,2,2,2,3
2533,50,M,D,2,1,1,1,1,1,1
2534,95,F,D,6,1,5,1,3,2,1
2535,66,F,R,1,2,2,2,2,2,2
2536,61,M,I,1,1,1,1,1,1,1
2537,51,F,R,1,1,2,2,1,2,2
2538,65,F,I,1,1,1,1,1,1,3
2539,79,M,R,2,4,2,2,2,2,2
2540,75,F,D,1,2,3,2,2,2,1
2541,87,F,R,1,2,2,2,2,2,2
2542,61,F,I,1,2,2,2,2,2,2
2543,60,M,I,1,4,2,2,2,2,3
2544,37,F,R,1,2,3,2,2,2,2
2545,62,F,D,2,1,1,1,1,1,1
2546,72,M,R,1,2,2,2,2,1,2
2547,50,F,R,1,2,2,2,2,2,2
2548,50,F,R,3,1,2,2,1,2,2
2549,54,F,R,1,2,2,2,2,2,2
2550,35,F,R,3,4,3,2,2,2,2
2551,82,F,D,1,1,1,1,1,2,1
2552,57,F,R,1,2,2,2,2,2,2
2553,88,M,R,2,1,1,1,1,3,3
2554,60,M,D,2,4,3,4,2,3,1
2555,55,F,R,1,2,3,2,2,2,3
2556,42,F,R,1,2,3,2,2,2,2
2557,84,F,R,1,2,1,1,2,2,2
2558,77,F,R,1,2,2,2,2,2,3
2559,50,F,D,1,1,1,1,1,2,1
2560,45,M,I,1,2,3,2,2,2,3
2561,57,F,R,1,2,2,2,2,2,2
2562,42,M,R,1,2,2,2,2,2,2
2563,56,F,R,1,2,2,2,2,2,2
2564,64,F,R,1,2,2,2,2,2,2
2565,60,M,R,1,2,3,2,3,2,2
2566,77,F,R,2,4,3,4,3,2,3
2567,76,F,R,1,4,2,2,2,2,2
2568,80,F,R,1,2,2,2,2,2,2
2569,66,F,D,1,1,1,1,1,1,3
2570,65,F,R,1,2,2,2,2,2,2
2571,53,F,D,1,1,1,1,1,1,1
2572,57,F,R,2,2,2,2,2,2,2
2573,61,M,I,1,1,1,1,1,3,3
2574,89,F,I,2,1,2,2,1,2,3
2575,57,F,I,1,2,1,1,1,1,3
2576,84,F,R,1,2,2,2,2,2,3
2577,56,F,I,3,3,5,4,2,3,3
2578,68,F,D,1,1,1,1,2,2,3
2579,47,F,D,5,1,1,1,1,1,1
2580,76,F,D,3,1,1,1,1,3,1
2581,69,F,I,1,2,2,2,2,2,3
2582,79,F,R,1,2,1,1,2,2,2
2583,56,M,R,1,2,2,2,2,2,2
2584,39,F,R,1,2,3,2,2,2,2
2585,81,F,R,1,4,2,2,1,3,2
2586,56,F,R,2,1,3,2,1,2,3
2587,67,M,I,1,1,1,1,1,1,1
2588,69,M,D,1,1,1,1,1,2,1
2589,73,F,I,1,2,2,2,2,2,3
2590,80,M,D,1,1,1,1,1,3,1
2591,69,F,D,1,1,3,4,1,2,1
2592,47,F,R,1,2,2,2,2,2,3
2593,70,M,R,1,1,1,1,1,1,1
2594,58,M,I,1,2,2,2,2,2,3
2595,72,F,R,1,2,2,2,2,2,2
2596,82,F,D,1,4,1,1,2,3,3
2597,80,F,R,1,2,2,2,2,2,2
2598,73,F,D,1,1,1,1,1,1,1
2599,80,F,R,2,1,2,2,3,3,3
2600,88,F,D,2,2,2,4,2,2,1
2601,75,F,I,2,2,2,2,2,3,3
2602,54,F,I,1,2,2,2,2,2,4
2603,59,F,D,1,1,1,1,1,2,1
2604,56,F,D,2,1,1,1,1,2,3
2605,87,F,R,1,4,5,1,2,2,2
2606,64,F,R,3,1,1,1,1,2,3
2607,71,F,R,3,1,5,2,1,3,2
2608,74,F,D,1,1,1,1,1,1,1
2609,71,F,R,1,1,3,1,1,2,2
2610,74,F,R,1,4,5,4,1,3,2
2611,59,F,I,1,2,2,2,2,2,3
2612,52,F,R,1,2,2,2,2,2,2
2613,72,F,R,1,1,3,1,1,1,3
2614,61,F,D,3,1,1,1,1,2,1
2615,82,M,R,1,2,2,2,2,2,2
2616,58,M,D,1,1,3,1,2,1,3
2617,67,F,R,1,2,2,2,2,2,2
2618,87,F,R,1,1,3,1,1,2,2
2619,81,F,D,3,4,1,1,3,2,1
2620,77,M,I,2,2,3,1,2,2,2
2621,77,F,R,1,2,2,2,1,2,2
2622,75,F,D,1,1,1,1,3,1,3
2623,85,F,I,4,2,4,2,2,2,2
2624,56,F,R,1,2,4,2,2,1,3
2625,79,M,R,3,2,2,2,4,3,2
2626,55,F,R,1,2,2,2,2,2,2
2627,78,F,D,1,1,1,1,1,1,1
2628,71,M,I,2,2,3,2,2,2,2
2629,84,F,I,3,1,1,1,1,3,3
2630,54,F,R,1,2,3,2,2,2,2
2631,65,F,R,1,4,5,2,2,3,3
2632,83,F,D,2,1,1,1,1,1,1
2633,69,F,R,1,4,2,2,2,2,3
2634,75,F,R,1,1,1,1,1,1,4
2635,85,F,R,4,2,2,2,2,3,2
2636,62,F,R,3,1,1,1,1,1,1
2637,65,F,R,1,2,1,1,2,2,2
2638,91,F,R,1,2,2,2,2,2,2
2639,90,F,D,1,2,3,1,2,1,3
2640,81,F,D,1,4,3,1,2,2,3
2641,65,F,D,1,1,1,1,1,1,3
2642,73,F,D,1,4,3,4,2,3,3
2643,74,F,D,3,1,1,1,1,2,1
2644,57,F,I,1,2,2,2,2,2,3
2645,69,F,D,1,1,1,1,1,1,1
2646,67,M,D,1,1,1,1,1,1,1
2647,70,F,I,2,2,3,4,1,2,3
2648,77,M,D,1,1,1,1,1,1,1
2649,65,F,D,1,1,1,1,1,3,3
2650,50,F,D,1,1,1,1,1,1,1
2651,56,M,I,1,1,1,1,1,2,3
2652,87,F,R,1,2,2,2,2,2,2
2653,79,F,R,1,2,3,2,2,2,2
2654,74,M,R,1,4,1,1,1,2,3
2655,27,M,I,1,1,1,1,1,1,3
2656,58,M,I,3,1,1,1,1,3,3
2657,85,F,D,3,1,3,1,1,3,1
2658,89,F,D,2,1,3,4,2,1,1
2659,61,F,R,4,2,2,2,2,3,1
2660,93,F,R,1,4,3,4,1,2,3
2661,90,F,R,1,2,2,2,2,2,3
2662,41,M,R,3,1,1,1,2,3,2
2663,57,F,D,1,1,1,1,1,3,3
2664,71,F,I,1,1,1,1,1,1,3
2665,41,F,I,6,2,5,4,2,9,3
2666,92,F,D,6,1,1,1,1,3,1
2667,53,M,R,1,2,2,2,2,2,2
2668,72,M,D,2,1,1,1,1,2,1
2669,68,F,I,1,4,2,2,2,2,3
2670,80,F,D,1,1,1,1,1,3,1
2671,85,F,D,2,1,1,1,1,1,6
2672,39,F,R,2,2,3,2,1,2,3
2673,54,F,D,1,1,1,1,1,1,1
2674,57,M,I,1,4,2,2,2,3,3
2675,72,F,D,1,1,1,1,1,1,1
2676,56,F,R,1,2,3,1,2,2,2
2677,62,F,D,1,1,1,1,1,2,1
2678,53,F,D,4,2,1,1,2,2,2
2679,48,F,R,1,1,1,1,1,3,1
2680,38,F,R,1,2,2,2,2,2,3
2681,69,M,R,1,1,1,1,1,1,1
2682,82,F,D,4,4,3,2,2,2,1
2683,82,M,D,1,1,1,1,1,1,3
2684,73,M,I,1,1,1,1,1,1,3
2685,79,F,D,6,2,1,2,2,3,1
2686,60,M,R,3,2,2,2,2,2,2
2687,58,F,D,1,1,1,1,1,1,1
2688,61,M,D,1,1,1,1,2,1,3
2689,22,F,R,1,2,2,2,2,2,2
2690,72,M,R,1,4,1,1,1,2,2
2691,71,M,R,2,4,2,4,2,2,2
2692,71,F,D,6,2,3,2,2,2,2
2693,83,F,I,1,1,1,1,2,3,1
2694,42,F,I,1,4,1,4,3,2,3
2695,70,F,R,1,2,3,1,2,2,2
2696,56,F,R,1,2,2,2,2,2,2
2697,80,F,R,1,2,2,2,2,3,2
2698,62,F,D,1,4,1,1,2,1,1
2699,54,F,R,1,2,2,2,2,3,2
2700,76,M,I,1,4,5,4,3,3,3
2701,81,F,R,1,4,1,1,2,2,2
2702,82,F,I,1,1,1,1,1,2,3
2703,72,F,I,3,1,3,1,1,3,3
2704,75,F,R,1,2,3,4,2,2,3
2705,69,F,R,1,4,5,4,3,2,4
2706,82,F,R,1,2,2,2,2,2,2
2707,79,M,D,1,4,2,2,3,2,3
2708,85,F,D,1,1,3,4,2,2,1
2709,79,F,R,1,2,2,2,2,2,2
2710,70,M,I,2,1,1,1,1,2,3
2711,44,F,R,1,2,2,2,2,2,2
2712,59,F,D,2,2,1,1,2,3,3
2713,79,M,R,1,1,1,1,1,3,1
2714,83,F,R,1,2,1,1,2,2,2
2715,63,F,D,1,1,1,1,1,1,1
2716,51,F,D,3,2,5,3,2,3,4
2717,86,M,R,1,2,2,2,3,2,2
2718,91,F,R,6,4,5,4,3,3,3
2719,57,F,D,1,1,3,1,1,3,1
2720,64,F,R,1,2,3,2,2,2,2
2721,58,F,R,1,2,2,2,2,2,2
2722,47,F,I,1,2,3,2,2,2,2
2723,73,M,I,1,1,1,1,1,2,3
2724,78,F,R,1,2,3,2,1,2,3
2725,66,F,D,1,1,1,1,1,1,1
2726,60,F,D,1,4,2,2,2,2,3
2727,55,F,R,1,2,2,2,2,2,2
2728,66,F,D,6,4,5,4,3,3,2
2729,70,M,R,1,2,2,2,2,2,2
2730,68,F,R,1,2,3,4,2,2,3
2731,62,M,I,2,4,5,1,3,3,1
2732,69,F,R,1,2,2,2,2,2,2
2733,66,F,D,1,2,3,2,2,2,3
2734,74,F,D,1,1,1,1,1,1,1
2735,73,M,I,1,1,5,1,1,2,3
2736,51,M,R,3,2,2,2,2,2,2
2737,71,M,R,1,2,2,2,2,2,3
2738,42,F,R,1,4,2,2,1,2,2
2739,58,F,R,3,2,2,2,2,2,2
2740,80,M,R,1,2,2,2,2,2,2
2741,61,F,D,2,1,1,1,1,1,3
2742,49,M,I,2,1,3,2,1,3,3
2743,90,M,R,1,2,3,4,2,2,2
2744,74,F,D,2,1,1,1,1,1,1
2745,66,F,I,1,4,2,1,2,1,3
2746,75,F,R,1,2,3,2,2,2,3
2747,79,F,I,1,4,2,2,2,2,3
2748,58,F,R,1,2,3,2,2,2,3
2749,86,F,R,1,1,1,1,1,3,1
2750,64,M,D,3,1,1,1,1,3,1
2751,64,M,R,1,2,2,2,2,2,2
2752,48,F,R,5,1,3,1,1,2,1
2753,67,F,R,1,1,3,1,1,2,2
2754,75,F,R,1,2,2,2,2,2,2
2755,88,F,R,1,2,2,2,2,2,2
2756,56,M,D,1,1,1,1,1,1,1
2757,81,F,R,2,2,1,1,1,2,2
2758,81,F,R,2,2,1,2,2,2,2
2759,54,M,I,1,2,2,2,2,2,3
2760,58,F,D,1,1,1,1,1,1,3
2761,63,F,I,3,4,3,4,2,3,3
2762,43,M,R,1,4,1,1,1,1,3
2763,57,F,R,1,2,1,1,2,2,2
2764,74,M,D,1,1,1,1,1,1,1
2765,52,F,D,1,1,1,1,1,2,3
2766,64,M,R,1,2,3,2,2,2,2
2767,36,M,I,3,1,1,1,1,3,3
2768,63,M,I,3,2,2,2,2,2,3
2769,59,F,I,2,2,2,2,2,2,3
2770,36,F,R,0,1,3,1,1,2,3
2771,59,F,I,2,1,1,1,1,3,1
2772,49,M,D,1,1,1,1,1,1,1
2773,53,F,D,1,1,1,1,1,2,3
2774,58,F,D,1,1,1,1,1,2,3
2775,66,M,R,4,1,2,1,1,2,1
2776,48,F,D,3,1,1,1,1,3,1
2777,75,F,I,1,2,2,2,2,2,3
2778,84,M,D,1,1,1,1,1,1,1
2779,61,M,D,2,4,3,4,2,1,3
2780,84,F,D,2,4,1,1,1,1,1
2781,77,F,D,1,1,1,1,1,2,3
2782,39,F,R,2,2,2,2,2,2,2
2783,64,M,I,1,2,3,2,2,2,3
2784,44,F,I,2,2,2,2,2,2,2
2785,71,F,R,1,4,1,1,2,3,3
2786,54,F,I,2,1,1,1,1,3,3
2787,76,F,R,1,4,3,4,2,2,3
2788,41,F,I,3,1,1,1,1,1,1
2789,59,F,D,1,1,1,1,1,3,1
2790,57,F,D,1,1,1,1,1,1,1
2791,67,F,D,1,1,1,1,1,2,1
2792,31,M,R,1,4,3,2,2,2,2
2793,49,M,I,1,1,2,2,1,2,3
2794,63,F,D,1,1,1,1,1,1,1
2795,87,M,D,2,2,2,2,2,2,2
2796,85,M,R,1,4,3,1,2,2,2
2797,88,F,R,2,1,2,2,1,2,2
2798,76,F,R,2,2,3,2,2,2,2
2799,79,F,I,1,2,2,2,2,2,3
2800,65,M,R,1,1,3,4,1,3,1
2801,74,F,D,1,1,3,1,1,2,1
2802,46,F,I,5,2,2,2,2,3,3
2803,63,F,R,1,1,1,1,1,1,3
2804,80,F,I,1,1,1,1,1,3,3
2805,50,F,R,2,1,3,1,1,2,3
2806,65,F,D,1,1,1,1,1,1,1
2807,84,M,R,1,2,3,1,2,2,2
2808,66,F,I,8,1,1,1,1,1,3
2809,55,F,R,1,1,1,1,1,2,1
2810,74,F,R,1,2,2,2,2,2,3
2811,72,M,D,1,4,2,2,1,2,1
2812,74,M,R,1,2,2,2,2,2,2
2813,49,M,I,1,1,3,2,2,2,2
2814,69,F,R,4,1,1,1,1,3,2
2815,65,F,D,1,1,1,1,1,1,1
2816,77,M,R,1,2,5,4,2,2,2
2817,56,F,D,1,2,3,4,2,3,3
2818,69,F,I,1,1,1,1,1,2,3
2819,46,F,R,1,1,1,1,1,1,2
2820,62,M,R,1,2,1,1,1,2,1
2821,72,M,R,2,2,2,2,2,1,2
2822,43,F,I,1,2,3,2,1,2,3
2823,65,M,D,1,1,1,1,1,1,1
2824,69,M,D,1,1,1,1,1,1,1
2825,81,M,D,1,1,1,1,1,1,3
2826,85,F,D,3,1,1,1,1,3,1
2827,65,F,I,1,2,2,2,2,2,2
2828,74,F,I,3,1,1,1,1,3,3
2829,59,F,R,1,2,2,2,1,2,3
2830,69,M,D,1,1,3,2,2,2,3
2831,76,F,I,4,4,3,4,3,3,3
2832,79,M,D,1,1,1,1,1,2,1
2833,73,F,R,1,2,2,2,2,2,2
2834,80,M,R,1,2,2,2,2,2,2
2835,71,M,D,1,4,5,4,2,2,1
2836,81,F,D,1,1,1,1,1,1,1
2837,80,F,R,1,2,3,2,2,2,2
2838,79,F,D,1,1,1,1,1,1,1
2839,69,M,D,1,1,5,1,1,3,3
2840,81,F,R,6,4,2,2,3,2,2
2841,91,M,D,3,1,1,1,1,1,1
2842,71,M,R,1,2,3,2,2,2,2
2843,67,M,R,1,2,2,2,2,2,3
2844,78,F,R,1,2,2,2,2,2,2
2845,59,F,R,2,2,2,2,2,2,2
2846,76,F,I,1,1,1,1,1,2,1
2847,67,F,R,1,2,2,2,2,2,2
2848,76,F,D,1,1,1,1,1,2,1
2849,64,F,D,2,1,1,1,1,3,3
2850,67,F,R,1,4,5,2,2,2,2
2851,59,F,R,2,4,3,2,2,2,2
2852,89,F,I,1,2,5,2,2,2,3
2853,69,F,R,1,4,2,2,2,2,2
2854,44,F,D,2,1,1,1,1,3,1
2855,85,F,R,1,1,1,1,1,2,3
2856,90,F,D,1,2,2,2,2,2,3
2857,81,F,D,1,2,3,4,2,1,1
2858,58,F,I,1,1,1,1,1,2,3
2859,87,M,R,1,1,1,1,1,2,3
2860,77,M,I,1,1,1,1,1,1,3
2861,77,F,D,1,2,3,4,2,3,3
2862,64,M,R,1,2,2,2,2,2,2
2863,48,M,R,1,4,3,4,2,2,2
2864,62,M,R,1,2,2,2,2,2,2
2865,48,F,R,1,2,2,2,2,2,2
2866,70,M,R,1,4,2,2,2,2,2
2867,65,M,I,2,2,5,3,2,2,3
2868,41,F,D,1,1,1,1,1,3,1
2869,69,F,D,1,1,3,1,1,1,1
2870,60,F,D,1,1,1,1,2,2,1
2871,70,F,D,1,1,1,1,1,2,1
2872,68,F,R,1,4,2,2,2,2,2
2873,48,M,I,3,2,5,2,2,2,2
2874,50,F,R,1,1,1,1,1,2,2
2875,65,F,D,2,1,1,1,1,1,1
2876,63,F,D,1,2,3,1,2,2,3
2877,69,F,D,4,4,5,2,1,3,3
2878,68,F,R,1,2,2,2,2,2,3
2879,54,F,D,1,1,1,1,1,2,1
2880,67,M,D,1,1,1,1,1,2,3
2881,50,F,R,1,4,5,2,1,2,2
2882,75,M,R,1,1,1,1,1,1,1
2883,77,M,R,1,2,2,2,2,2,2
2884,52,F,R,1,2,3,2,2,2,3
2885,79,F,R,1,2,3,1,2,2,3
2886,60,F,D,1,4,3,1,2,2,1
2887,66,F,D,1,1,1,1,1,1,1
2888,69,F,I,3,2,2,2,2,5,3
2889,91,F,D,1,1,3,1,1,2,1
2890,78,F,D,3,1,1,4,1,2,1
2891,41,F,I,1,1,1,1,1,1,3
2892,78,F,D,4,1,1,1,1,1,1
2893,59,F,D,4,1,1,2,1,2,3
2894,75,F,R,1,2,3,4,1,2,2
2895,70,M,R,5,2,5,4,1,2,3
2896,48,M,D,1,1,1,1,1,1,1
2897,66,M,R,1,1,1,1,1,1,3
2898,59,F,D,1,1,1,1,1,1,1
2899,57,M,R,2,1,1,1,1,2,2
2900,65,M,D,1,1,1,1,1,2,1
2901,77,F,D,1,1,1,1,1,1,1
2902,91,M,R,2,2,3,2,2,2,2
2903,68,F,I,2,1,1,1,1,3,1
2904,57,M,D,1,1,1,1,3,2,1
2905,67,F,D,1,1,1,1,1,1,1
2906,79,F,R,1,2,5,2,3,2,2
2907,85,F,R,5,4,5,4,2,3,3
2908,63,F,D,1,1,1,1,1,2,1
2909,90,M,R,1,2,3,1,2,2,3
2910,74,F,R,1,2,2,2,2,2,2
2911,43,F,I,1,1,1,1,1,1,3
2912,64,F,I,1,2,1,1,1,1,3
2913,59,F,I,1,2,1,1,2,2,3
2914,69,M,R,2,2,2,2,2,2,2
2915,48,F,R,3,2,2,2,2,2,2
2916,86,F,R,1,2,2,2,2,2,2
2917,58,F,D,1,1,1,1,1,4,1
2918,86,F,D,1,1,1,1,1,1,1
2919,56,M,R,4,4,2,2,2,2,2
2920,56,F,I,2,2,5,2,2,2,3
2921,66,F,I,1,2,2,2,2,2,2
2922,74,M,D,1,1,1,1,1,1,1
2923,56,F,I,1,2,3,2,2,2,3
2924,50,F,R,3,2,2,2,2,2,2
2925,38,M,D,1,1,1,1,1,1,1
2926,85,F,R,1,4,2,2,1,2,3
2927,42,F,D,4,1,1,1,1,3,1
2928,53,M,I,1,2,2,2,2,2,3
2929,76,M,R,3,2,3,2,2,2,2
2930,63,F,D,1,1,1,1,1,2,1
2931,80,M,D,1,1,1,1,1,3,1
2932,87,M,R,1,2,2,2,2,2,2
2933,86,F,D,1,2,3,1,2,2,3
2934,77,F,R,1,2,2,2,2,2,2
2935,73,F,R,1,2,2,2,2,2,2
2936,52,F,D,2,1,1,1,1,2,3
2937,67,M,D,4,1,1,1,1,1,1
2938,51,F,D,1,2,3,4,2,2,1
2939,61,M,R,1,2,2,2,2,2,2
2940,79,M,I,1,2,2,2,2,2,2
2941,67,F,D,1,1,1,1,1,1,1
2942,69,M,D,1,1,1,1,1,1,1
2943,71,M,D,1,1,3,1,1,2,3
2944,73,M,R,3,4,3,5,2,3,3
2945,39,F,D,1,1,1,1,1,1,1
2946,59,F,I,1,1,1,1,1,2,3
2947,55,F,D,1,1,1,1,1,1,1
2948,78,F,R,1,2,2,2,2,2,2
2949,41,F,D,1,1,1,1,1,1,1
2950,28,F,R,1,4,5,1,1,3,3
2951,84,F,R,1,2,2,2,1,1,3
2952,71,F,R,1,2,2,2,1,2,2
2953,75,M,D,1,1,1,1,1,2,1
2954,73,M,R,1,4,2,2,3,2,2
2955,67,M,D,1,1,1,1,1,2,1
2956,67,F,D,1,1,1,1,1,1,1
2957,46,F,D,3,1,2,2,1,2,1
2958,72,F,D,1,2,3,2,2,1,2
2959,73,F,I,1,1,3,1,2,2,3
2960,61,F,I,1,2,1,1,2,2,3
2961,81,F,R,1,2,1,2,2,2,2
2962,76,F,D,1,2,2,1,2,2,1
2963,74,F,I,1,2,3,2,2,2,3
2964,88,F,I,1,2,2,2,2,2,3
2965,64,F,R,1,2,1,1,2,2,2
2966,78,F,R,3,2,2,2,2,3,2
2967,90,F,R,1,2,2,2,2,2,2
2968,81,F,D,1,2,2,2,2,2,1
2969,57,F,D,1,2,2,2,2,2,2
2970,85,F,R,1,1,1,1,1,3,2
2971,49,F,D,5,2,3,1,2,2,3
2972,59,M,D,1,1,2,2,1,2,1
2973,78,M,R,1,1,1,1,1,2,2
2974,53,M,I,1,1,1,1,1,2,3
2975,68,M,D,1,1,1,1,1,1,1
2976,77,M,D,4,1,5,2,1,3,1
2977,56,F,R,1,2,3,2,2,3,2
2978,92,M,R,3,2,2,2,2,3,2
2979,61,F,I,3,2,2,2,2,2,3
2980,62,M,D,1,1,1,1,1,3,1
2981,82,F,D,2,1,1,1,1,2,1
2982,63,M,R,1,2,3,2,2,2,2
2983,52,F,R,1,2,2,2,2,2,2
2984,80,F,D,1,1,1,1,1,3,1
2985,49,F,R,1,2,2,2,2,2,2
2986,66,F,D,1,1,1,1,1,1,1
2987,71,M,I,1,2,2,2,2,2,3
2988,86,F,R,1,2,2,2,2,2,2
2989,89,F,R,1,2,2,2,2,2,2
2990,38,F,R,1,1,1,1,2,2,2
2991,69,F,D,1,1,1,1,1,1,1
2992,65,M,D,2,4,1,1,2,1,1
2993,62,M,D,1,2,2,2,2,2,3
2994,74,F,D,1,2,3,4,2,2,3
2995,75,F,R,1,1,1,1,1,2,1
2996,70,F,R,1,2,2,2,2,2,2
2997,76,F,D,1,1,1,1,1,1,1
2998,62,F,I,1,1,1,1,1,2,3
2999,60,F,I,1,1,1,1,1,1,1
3000,77,M,R,4,4,5,4,2,3,2
3001,87,F,R,1,2,2,2,2,2,2
3002,54,M,R,1,2,2,2,2,2,3
3003,80,F,D,2,1,1,1,1,1,1
3004,78,M,D,2,1,1,1,1,3,1
3005,71,F,D,3,1,1,1,1,3,1
3006,89,F,R,1,1,1,1,1,2,2
3007,56,F,D,1,1,1,1,1,3,1
3008,85,F,D,1,1,1,1,1,1,1
3009,63,F,R,1,2,2,2,2,2,2
3010,87,F,R,1,2,2,2,2,2,3
3011,59,F,I,1,2,3,2,2,5,2
3012,88,F,D,5,1,3,4,1,3,3
3013,81,F,D,2,1,1,1,1,1,1
3014,67,F,R,1,2,2,2,2,2,2
3015,88,F,I,1,2,2,2,2,2,3
3016,36,F,R,1,1,1,1,1,1,2
3017,82,F,D,2,1,1,1,1,2,1
3018,69,F,D,1,2,3,1,2,1,3
3019,59,F,D,2,2,2,2,2,2,2
3020,63,F,D,1,1,1,1,1,3,1
3021,79,F,I,1,4,2,2,2,2,4
3022,74,F,D,2,1,1,1,1,3,1
3023,72,M,R,1,2,2,2,2,2,3
3024,47,F,D,1,2,1,2,2,1,1
3025,86,F,D,1,1,1,1,1,2,1
3026,70,F,D,1,4,3,4,2,2,1
3027,62,F,D,2,1,1,1,1,1,1
3028,81,M,I,2,4,3,2,2,2,3
3029,77,F,I,5,2,5,2,2,2,3
3030,74,F,I,1,2,3,1,2,2,2
3031,85,F,D,1,1,1,1,1,1,1
3032,54,F,R,2,2,1,1,2,2,2
3033,84,F,R,2,2,1,1,2,2,2
3034,86,F,R,1,4,2,2,2,2,2
3035,75,M,D,6,2,2,4,2,2,3
3036,71,M,R,3,2,3,1,2,2,2
3037,75,M,D,2,1,3,1,1,1,1
3038,54,F,R,1,2,2,2,2,2,2
3039,91,F,D,1,1,1,1,1,1,1
3040,73,F,I,1,2,2,2,2,3,2
3041,92,F,I,1,4,3,1,2,2,3
3042,38,M,I,2,1,1,1,1,3,1
3043,31,F,I,2,1,1,1,1,1,1
3044,58,M,D,5,1,1,1,1,3,1
3045,74,M,R,4,2,3,2,2,2,3
3046,86,F,D,2,1,3,1,2,1,2
3047,66,F,D,3,1,3,1,1,3,1
3048,68,F,I,1,2,1,1,2,2,2
3049,52,M,D,1,4,5,1,1,2,3
3050,46,F,D,1,2,3,1,2,1,2
3051,64,M,I,1,4,2,2,2,2,2
3052,64,F,D,1,1,1,1,1,2,1
3053,63,F,R,1,2,3,2,2,2,3
3054,69,M,R,3,1,1,1,1,3,1
3055,70,F,R,1,2,2,2,2,2,2
3056,81,F,R,2,2,2,2,2,5,3
3057,69,F,D,1,1,3,1,1,2,1
3058,72,M,R,1,2,5,2,2,2,2
3059,59,F,R,1,4,3,2,2,2,2
3060,75,F,R,2,2,2,2,2,2,2
3061,92,M,D,4,1,1,1,1,4,1
3062,69,F,R,1,1,3,1,1,1,1
3063,69,F,D,1,4,3,4,1,2,3
3064,81,F,D,1,1,2,1,1,1,1
3065,66,F,D,1,2,3,1,2,2,1
3066,39,M,D,1,1,1,1,1,1,3
3067,63,M,I,1,1,1,1,1,3,1
3068,60,M,D,1,1,1,1,1,3,1
3069,83,F,D,1,2,3,1,2,2,3
3070,78,M,R,3,1,3,4,1,3,3
3071,68,M,D,1,1,1,1,1,1,1
3072,62,F,R,3,1,2,2,1,2,2
3073,57,M,I,2,2,2,2,2,2,3
3074,55,M,I,2,1,1,1,1,2,3
3075,64,M,R,1,2,3,1,2,2,3
3076,75,F,R,1,4,2,2,1,2,3
